cid;hex;lac;bch;bsic;bts_date;reg;bts_place;bts_lat;bts_lon
50022:90;12805722;1823;1800;497;05.08.2018;BM;Brno - Ponava, Botanická 554/68a, Fakulta Informatiky MU;49.21032222;16.59939167
50022:91;12805723;1823;1800;361;05.08.2018;BM;Brno - Ponava, Botanická 554/68a, Fakulta Informatiky MU;49.21032222;16.59939167
50022:92;12805724;1823;1800;186;05.08.2018;BM;Brno - Ponava, Botanická 554/68a, Fakulta Informatiky MU;49.21032222;16.59939167
50022:180;12805812;1823;2100;271;27.02.2020;BM;Brno - Ponava, Botanická 554/68a, Fakulta Informatiky MU;49.21032222;16.59939167
50022:181;12805813;1823;2100;122;27.02.2020;BM;Brno - Ponava, Botanická 554/68a, Fakulta Informatiky MU;49.21032222;16.59939167
50022:182;12805814;1823;2100;468;27.02.2020;BM;Brno - Ponava, Botanická 554/68a, Fakulta Informatiky MU;49.21032222;16.59939167
50024:80;12806224;1824;800;439;05.08.2018;BM;Brno - Zábrdovice, Cejl 825/20, Kovoterm;49.19698889;16.61863889
50024:81;12806225;1824;800;503;05.08.2018;BM;Brno - Zábrdovice, Cejl 825/20, Kovoterm;49.19698889;16.61863889
50024:82;12806226;1824;800;282;05.08.2018;BM;Brno - Zábrdovice, Cejl 825/20, Kovoterm;49.19698889;16.61863889
50024:90;12806234;1824;1800;481;05.08.2018;BM;Brno - Zábrdovice, Cejl 825/20, Kovoterm;49.19698889;16.61863889
50024:91;12806235;1824;1800;197;05.08.2018;BM;Brno - Zábrdovice, Cejl 825/20, Kovoterm;49.19698889;16.61863889
50024:92;12806236;1824;1800;36;05.08.2018;BM;Brno - Zábrdovice, Cejl 825/20, Kovoterm;49.19698889;16.61863889
50024:180;12806324;1824;2100;85;11.02.2019;BM;Brno - Zábrdovice, Cejl 825/20, Kovoterm;49.19698889;16.61863889
50024:181;12806325;1824;2100;306;11.02.2019;BM;Brno - Zábrdovice, Cejl 825/20, Kovoterm;49.19698889;16.61863889
50024:182;12806326;1824;2100;71;11.02.2019;BM;Brno - Zábrdovice, Cejl 825/20, Kovoterm;49.19698889;16.61863889
50025:80;12806480;1823;800;176;05.08.2018;BM;Brno - Ponava, Cimburkova, komín teplárny;49.21606667;16.60668333
50025:81;12806481;1823;800;130;05.08.2018;BM;Brno - Ponava, Cimburkova, komín teplárny;49.21606667;16.60668333
50025:82;12806482;1823;800;495;05.08.2018;BM;Brno - Ponava, Cimburkova, komín teplárny;49.21606667;16.60668333
50025:90;12806490;1823;1800;47;05.08.2018;BM;Brno - Ponava, Cimburkova, komín teplárny;49.21606667;16.60668333
50025:91;12806491;1823;1800;448;05.08.2018;BM;Brno - Ponava, Cimburkova, komín teplárny;49.21606667;16.60668333
50025:92;12806492;1823;1800;39;05.08.2018;BM;Brno - Ponava, Cimburkova, komín teplárny;49.21606667;16.60668333
50025:180;12806580;1823;2100;106;12.02.2019;BM;Brno - Ponava, Cimburkova, komín teplárny;49.21606667;16.60668333
50025:181;12806581;1823;2100;201;12.02.2019;BM;Brno - Ponava, Cimburkova, komín teplárny;49.21606667;16.60668333
50025:182;12806582;1823;2100;50;12.02.2019;BM;Brno - Ponava, Cimburkova, komín teplárny;49.21606667;16.60668333
50026:109;12806765;3003;2600;85;15.11.2018;BM;Brno, Masarykova 318/12, indoor v prodejně O2;49.19279167;16.61001667
50027:80;12806992;1824;800;91;05.11.2018;BM;Brno - Trnitá, Škrobárenská, osvětlovací stožár v průmyslové zóně;49.18393056;16.62353889
50027:81;12806993;1824;800;356;05.11.2018;BM;Brno - Trnitá, Škrobárenská, osvětlovací stožár v průmyslové zóně;49.18393056;16.62353889
50027:82;12806994;1824;800;270;05.11.2018;BM;Brno - Trnitá, Škrobárenská, osvětlovací stožár v průmyslové zóně;49.18393056;16.62353889
50027:90;12807002;1824;1800;15;18.04.2017;BM;Brno - Trnitá, Škrobárenská, osvětlovací stožár v průmyslové zóně;49.18393056;16.62353889
50027:91;12807003;1824;1800;272;18.04.2017;BM;Brno - Trnitá, Škrobárenská, osvětlovací stožár v průmyslové zóně;49.18393056;16.62353889
50027:92;12807004;1824;1800;388;18.04.2017;BM;Brno - Trnitá, Škrobárenská, osvětlovací stožár v průmyslové zóně;49.18393056;16.62353889
50027:180;12807092;1824;2100;219;11.02.2019;BM;Brno - Trnitá, Škrobárenská, osvětlovací stožár v průmyslové zóně;49.18393056;16.62353889
50027:181;12807093;1824;2100;197;11.02.2019;BM;Brno - Trnitá, Škrobárenská, osvětlovací stožár v průmyslové zóně;49.18393056;16.62353889
50027:182;12807094;1824;2100;313;11.02.2019;BM;Brno - Trnitá, Škrobárenská, osvětlovací stožár v průmyslové zóně;49.18393056;16.62353889
50028:80;12807248;1823;800;266;05.08.2018;BM;Brno - Žabovřesky, Dunajevského 1996/1, ISŠ;49.21004722;16.57534167
50028:81;12807249;1823;800;231;05.08.2018;BM;Brno - Žabovřesky, Dunajevského 1996/1, ISŠ;49.21004722;16.57534167
50028:82;12807250;1823;800;211;05.08.2018;BM;Brno - Žabovřesky, Dunajevského 1996/1, ISŠ;49.21004722;16.57534167
50028:90;12807258;1823;1800;168;05.08.2018;BM;Brno - Žabovřesky, Dunajevského 1996/1, ISŠ;49.21004722;16.57534167
50028:91;12807259;1823;1800;344;05.08.2018;BM;Brno - Žabovřesky, Dunajevského 1996/1, ISŠ;49.21004722;16.57534167
50028:92;12807260;1823;1800;85;05.08.2018;BM;Brno - Žabovřesky, Dunajevského 1996/1, ISŠ;49.21004722;16.57534167
50028:180;12807348;1823;2100;472;18.02.2019;BM;Brno - Žabovřesky, Dunajevského 1996/1, ISŠ;49.21004722;16.57534167
50028:181;12807349;1823;2100;263;18.02.2019;BM;Brno - Žabovřesky, Dunajevského 1996/1, ISŠ;49.21004722;16.57534167
50028:182;12807350;1823;2100;288;18.02.2019;BM;Brno - Žabovřesky, Dunajevského 1996/1, ISŠ;49.21004722;16.57534167
50029:80;12807504;1834;800;381;28.05.2018;BM;Brno - Štýřice, Holandská 873/6;49.181;16.6058
50029:81;12807505;1834;800;97;28.05.2018;BM;Brno - Štýřice, Holandská 873/6;49.181;16.6058
50029:82;12807506;1834;800;464;28.05.2018;BM;Brno - Štýřice, Holandská 873/6;49.181;16.6058
50029:90;12807514;1834;1800;380;28.05.2018;BM;Brno - Štýřice, Holandská 873/6;49.181;16.6058
50029:91;12807515;1834;1800;469;28.05.2018;BM;Brno - Štýřice, Holandská 873/6;49.181;16.6058
50029:92;12807516;1834;1800;81;28.05.2018;BM;Brno - Štýřice, Holandská 873/6;49.181;16.6058
50029:98;12807522;1834;1800;100;15.09.2021;BM;Brno - Štýřice, Holandská 873/6, indoor;49.181;16.6058
50029:180;12807604;1834;2100;348;11.02.2019;BM;Brno - Štýřice, Holandská 873/6;49.181;16.6058
50029:181;12807605;1834;2100;209;11.02.2019;BM;Brno - Štýřice, Holandská 873/6;49.181;16.6058
50029:182;12807606;1834;2100;430;11.02.2019;BM;Brno - Štýřice, Holandská 873/6;49.181;16.6058
50029:189;12807613;1834;2100;116;15.09.2021;BM;Brno - Štýřice, Holandská 873/6, indoor;49.181;16.6058
50030:80;12807760;1834;800;80;10.09.2018;BM;Brno - Staré Brno, Hybešova x Leitnerova, fakultní nemocnice;49.18965556;16.60229444
50030:81;12807761;1834;800;298;10.09.2018;BM;Brno - Staré Brno, Hybešova x Leitnerova, fakultní nemocnice;49.18965556;16.60229444
50030:82;12807762;1834;800;468;10.09.2018;BM;Brno - Staré Brno, Hybešova x Leitnerova, fakultní nemocnice;49.18965556;16.60229444
50030:90;12807770;1834;1800;188;10.09.2018;BM;Brno - Staré Brno, Hybešova x Leitnerova, fakultní nemocnice;49.18965556;16.60229444
50030:91;12807771;1834;1800;139;10.09.2018;BM;Brno - Staré Brno, Hybešova x Leitnerova, fakultní nemocnice;49.18965556;16.60229444
50030:92;12807772;1834;1800;204;10.09.2018;BM;Brno - Staré Brno, Hybešova x Leitnerova, fakultní nemocnice;49.18965556;16.60229444
50030:180;12807860;1834;2100;451;18.02.2019;BM;Brno - Staré Brno, Hybešova x Leitnerova, fakultní nemocnice;49.18965556;16.60229444
50030:181;12807861;1834;2100;77;18.02.2019;BM;Brno - Staré Brno, Hybešova x Leitnerova, fakultní nemocnice;49.18965556;16.60229444
50030:182;12807862;1834;2100;429;18.02.2019;BM;Brno - Staré Brno, Hybešova x Leitnerova, fakultní nemocnice;49.18965556;16.60229444
50031:80;12808016;1823;800;452;02.07.2018;BM;Brno - Královo Pole, Chodská 2742/7, panelák;49.21500278;16.59458889
50031:81;12808017;1823;800;111;02.07.2018;BM;Brno - Královo Pole, Chodská 2742/7, panelák;49.21500278;16.59458889
50031:82;12808018;1823;800;154;02.07.2018;BM;Brno - Královo Pole, Chodská 2742/7, panelák;49.21500278;16.59458889
50031:90;12808026;1823;1800;413;15.05.2017;BM;Brno - Královo Pole, Chodská 2742/7, panelák;49.21500278;16.59458889
50031:91;12808027;1823;1800;454;15.05.2017;BM;Brno - Královo Pole, Chodská 2742/7, panelák;49.21500278;16.59458889
50031:92;12808028;1823;1800;141;15.05.2017;BM;Brno - Královo Pole, Chodská 2742/7, panelák;49.21500278;16.59458889
50031:180;12808116;1823;2100;214;11.02.2019;BM;Brno - Královo Pole, Chodská 2742/7, panelák;49.21500278;16.59458889
50031:181;12808117;1823;2100;146;11.02.2019;BM;Brno - Královo Pole, Chodská 2742/7, panelák;49.21500278;16.59458889
50031:182;12808118;1823;2100;93;11.02.2019;BM;Brno - Královo Pole, Chodská 2742/7, panelák;49.21500278;16.59458889
50032:80;12808272;1823;800;27;13.07.2018;BM;Brno - Ivanovice, Černohorská 292/45, stožárek v areálu Contitrade;49.26588889;16.57083333
50032:81;12808273;1823;800;40;13.07.2018;BM;Brno - Ivanovice, Černohorská 292/45, stožárek v areálu Contitrade;49.26588889;16.57083333
50032:82;12808274;1823;800;287;13.07.2018;BM;Brno - Ivanovice, Černohorská 292/45, stožárek v areálu Contitrade;49.26588889;16.57083333
50032:90;12808282;1823;1800;451;13.07.2018;BM;Brno - Ivanovice, Černohorská 292/45, stožárek v areálu Contitrade;49.26588889;16.57083333
50032:91;12808283;1823;1800;156;13.07.2018;BM;Brno - Ivanovice, Černohorská 292/45, stožárek v areálu Contitrade;49.26588889;16.57083333
50032:92;12808284;1823;1800;404;13.07.2018;BM;Brno - Ivanovice, Černohorská 292/45, stožárek v areálu Contitrade;49.26588889;16.57083333
50032:180;12808372;1823;2100;30;01.11.2019;BM;Brno - Ivanovice, Černohorská 292/45, stožárek v areálu Contitrade;49.26588889;16.57083333
50032:181;12808373;1823;2100;205;01.11.2019;BM;Brno - Ivanovice, Černohorská 292/45, stožárek v areálu Contitrade;49.26588889;16.57083333
50032:182;12808374;1823;2100;431;01.11.2019;BM;Brno - Ivanovice, Černohorská 292/45, stožárek v areálu Contitrade;49.26588889;16.57083333
50033:80;12808528;1823;800;455;17.07.2018;BM;Brno - Královo Pole, Jana Babáka 2733/11, areál O2, zadní trakt;49.21630833;16.58709444
50033:81;12808529;1823;800;168;17.07.2018;BM;Brno - Královo Pole, Jana Babáka 2733/11, areál O2, zadní trakt;49.21630833;16.58709444
50033:82;12808530;1823;800;463;17.07.2018;BM;Brno - Královo Pole, Jana Babáka 2733/11, areál O2, zadní trakt;49.21630833;16.58709444
50033:90;12808538;1823;1800;32;17.07.2018;BM;Brno - Královo Pole, Jana Babáka 2733/11, areál O2, zadní trakt;49.21630833;16.58709444
50033:91;12808539;1823;1800;132;17.07.2018;BM;Brno - Královo Pole, Jana Babáka 2733/11, areál O2, zadní trakt;49.21630833;16.58709444
50033:92;12808540;1823;1800;250;17.07.2018;BM;Brno - Královo Pole, Jana Babáka 2733/11, areál O2, zadní trakt;49.21630833;16.58709444
50033:180;12808628;1823;2100;185;14.02.2019;BM;Brno - Královo Pole, Jana Babáka 2733/11, areál O2, zadní trakt;49.21630833;16.58709444
50033:181;12808629;1823;2100;250;14.02.2019;BM;Brno - Královo Pole, Jana Babáka 2733/11, areál O2, zadní trakt;49.21630833;16.58709444
50033:182;12808630;1823;2100;384;14.02.2019;BM;Brno - Královo Pole, Jana Babáka 2733/11, areál O2, zadní trakt;49.21630833;16.58709444
50034:80;12808784;1824;800;443;27.08.2018;BM;Brno - Černá Pole, třída Kpt. Jaroše 1934/17, ubytovna policie;49.20223889;16.60951389
50034:81;12808785;1824;800;453;27.08.2018;BM;Brno - Černá Pole, třída Kpt. Jaroše 1934/17, ubytovna policie;49.20223889;16.60951389
50034:82;12808786;1824;800;307;27.08.2018;BM;Brno - Černá Pole, třída Kpt. Jaroše 1934/17, ubytovna policie;49.20223889;16.60951389
50034:90;12808794;1824;1800;106;27.08.2018;BM;Brno - Černá Pole, třída Kpt. Jaroše 1934/17, ubytovna policie {1404};49.20223889;16.60951389
50034:91;12808795;1824;1800;116;27.08.2018;BM;Brno - Černá Pole, třída Kpt. Jaroše 1934/17, ubytovna policie {1404};49.20223889;16.60951389
50034:92;12808796;1824;1800;108;27.08.2018;BM;Brno - Černá Pole, třída Kpt. Jaroše 1934/17, ubytovna policie;49.20223889;16.60951389
50034:180;12808884;1824;2100;328;12.02.2019;BM;Brno - Černá Pole, třída Kpt. Jaroše 1934/17, ubytovna policie;49.20223889;16.60951389
50034:181;12808885;1824;2100;420;12.02.2019;BM;Brno - Černá Pole, třída Kpt. Jaroše 1934/17, ubytovna policie;49.20223889;16.60951389
50034:182;12808886;1824;2100;200;18.02.2019;BM;Brno - Černá Pole, třída Kpt. Jaroše 1934/17, ubytovna policie;49.20223889;16.60951389
50035:80;12809040;1823;800;271;25.06.2018;BM;Brno - Řečkovice, Ječná 321/29a, Geofyzika;49.24152222;16.57891667
50035:82;12809042;1823;800;414;25.06.2018;BM;Brno - Řečkovice, Ječná 321/29a, Geofyzika;49.24152222;16.57891667
50035:90;12809050;1823;1800;122;18.05.2017;BM;Brno - Řečkovice, Ječná 321/29a, Geofyzika;49.24152222;16.57891667
50035:92;12809052;1823;1800;232;18.05.2017;BM;Brno - Řečkovice, Ječná 321/29a, Geofyzika;49.24152222;16.57891667
50036:80;12809296;1824;800;218;26.07.2018;BM;Brno - Stránice, Jiříkovského 244/1, VUT;49.19801111;16.59052222
50036:81;12809297;1824;800;201;26.07.2018;BM;Brno - Stránice, Jiříkovského 244/1, VUT;49.19801111;16.59052222
50036:82;12809298;1824;800;322;26.07.2018;BM;Brno - Stránice, Jiříkovského 244/1, VUT;49.19801111;16.59052222
50036:90;12809306;1824;1800;263;03.05.2017;BM;Brno - Stránice, Jiříkovského 244/1, VUT;49.19801111;16.59052222
50036:91;12809307;1824;1800;213;03.05.2017;BM;Brno - Stránice, Jiříkovského 244/1, VUT;49.19801111;16.59052222
50036:92;12809308;1824;1800;472;03.05.2017;BM;Brno - Stránice, Jiříkovského 244/1, VUT;49.19801111;16.59052222
50036:180;12809396;1824;2100;82;25.04.2019;BM;Brno - Stránice, Jiříkovského 244/1, VUT;49.19801111;16.59052222
50036:181;12809397;1824;2100;275;25.04.2019;BM;Brno - Stránice, Jiříkovského 244/1, VUT;49.19801111;16.59052222
50036:182;12809398;1824;2100;78;25.04.2019;BM;Brno - Stránice, Jiříkovského 244/1, VUT;49.19801111;16.59052222
50037:80;12809552;1823;800;103;07.08.2018;BM;Brno - Jundrov, Jasanová 650/8, panelák;49.20571944;16.55357222
50037:81;12809553;1823;800;131;07.08.2018;BM;Brno - Jundrov, Jasanová 650/8, panelák;49.20571944;16.55357222
50037:82;12809554;1823;800;426;07.08.2018;BM;Brno - Jundrov, Jasanová 650/8, panelák;49.20571944;16.55357222
50037:90;12809562;1823;1800;183;07.08.2018;BM;Brno - Jundrov, Jasanová 650/8, panelák;49.20571944;16.55357222
50037:91;12809563;1823;1800;328;07.08.2018;BM;Brno - Jundrov, Jasanová 650/8, panelák;49.20571944;16.55357222
50037:92;12809564;1823;1800;2;07.08.2018;BM;Brno - Jundrov, Jasanová 650/8, panelák;49.20571944;16.55357222
50037:180;12809652;1823;2100;487;16.10.2019;BM;Brno - Jundrov, Jasanová 650/8, panelák;49.20571944;16.55357222
50037:181;12809653;1823;2100;317;16.10.2019;BM;Brno - Jundrov, Jasanová 650/8, panelák;49.20571944;16.55357222
50037:182;12809654;1823;2100;162;16.10.2019;BM;Brno - Jundrov, Jasanová 650/8, panelák;49.20571944;16.55357222
50038:80;12809808;1823;800;446;04.06.2018;BM;Brno - Ponava, Kounicova 507/50, koleje MU Družba;49.210575;16.59418056
50038:81;12809809;1823;800;420;04.06.2018;BM;Brno - Ponava, Kounicova 507/50, koleje MU Družba;49.210575;16.59418056
50038:82;12809810;1823;800;10;04.06.2018;BM;Brno - Ponava, Kounicova 507/50, koleje MU Družba;49.210575;16.59418056
50038:90;12809818;1823;1800;194;30.04.2017;BM;Brno - Ponava, Kounicova 507/50, koleje MU Družba;49.210575;16.59418056
50038:91;12809819;1823;1800;502;30.04.2017;BM;Brno - Ponava, Kounicova 507/50, koleje MU Družba;49.210575;16.59418056
50038:92;12809820;1823;1800;129;30.04.2017;BM;Brno - Ponava, Kounicova 507/50, koleje MU Družba;49.210575;16.59418056
50038:180;12809908;1823;2100;403;18.02.2019;BM;Brno - Ponava, Kounicova 507/50, koleje MU Družba;49.210575;16.59418056
50038:181;12809909;1823;2100;368;18.02.2019;BM;Brno - Ponava, Kounicova 507/50, koleje MU Družba;49.210575;16.59418056
50038:182;12809910;1823;2100;327;18.02.2019;BM;Brno - Ponava, Kounicova 507/50, koleje MU Družba;49.210575;16.59418056
50039:80;12810064;1823;800;247;25.06.2018;BM;Brno - Královo Pole, Kosmova 259/1, vysoká bytovka;49.22820278;16.59263056
50039:81;12810065;1823;800;276;25.06.2018;BM;Brno - Královo Pole, Kosmova 259/1, vysoká bytovka;49.22820278;16.59263056
50039:82;12810066;1823;800;170;25.06.2018;BM;Brno - Královo Pole, Kosmova 259/1, vysoká bytovka;49.22820278;16.59263056
50039:90;12810074;1823;1800;258;25.06.2018;BM;Brno - Královo Pole, Kosmova 259/1, vysoká bytovka;49.22820278;16.59263056
50039:91;12810075;1823;1800;256;25.06.2018;BM;Brno - Královo Pole, Kosmova 259/1, vysoká bytovka;49.22820278;16.59263056
50039:92;12810076;1823;1800;245;25.06.2018;BM;Brno - Královo Pole, Kosmova 259/1, vysoká bytovka;49.22820278;16.59263056
50039:180;12810164;1823;2100;438;12.02.2019;BM;Brno - Královo Pole, Kosmova 259/1, vysoká bytovka;49.22820278;16.59263056
50039:181;12810165;1823;2100;488;12.02.2019;BM;Brno - Královo Pole, Kosmova 259/1, vysoká bytovka;49.22820278;16.59263056
50039:182;12810166;1823;2100;190;12.02.2019;BM;Brno - Královo Pole, Kosmova 259/1, vysoká bytovka;49.22820278;16.59263056
50040:80;12810320;1824;800;134;07.07.2018;BM;Brno - Veveří, Kounicova 687/24, Policie;49.20410556;16.59953889
50040:81;12810321;1824;800;378;07.07.2018;BM;Brno - Veveří, Kounicova 687/24, Policie;49.20410556;16.59953889
50040:82;12810322;1824;800;76;07.07.2018;BM;Brno - Veveří, Kounicova 687/24, Policie;49.20410556;16.59953889
50040:90;12810330;1824;1800;287;07.07.2018;BM;Brno - Veveří, Kounicova 687/24, Policie {1404};49.20410556;16.59953889
50040:91;12810331;1824;1800;423;07.07.2018;BM;Brno - Veveří, Kounicova 687/24, Policie {1404};49.20410556;16.59953889
50040:92;12810332;1824;1800;247;07.07.2018;BM;Brno - Veveří, Kounicova 687/24, Policie {1404};49.20410556;16.59953889
50040:180;12810420;1824;2100;96;18.02.2019;BM;Brno - Veveří, Kounicova 687/24, Policie;49.20410556;16.59953889
50040:181;12810421;1824;2100;176;18.02.2019;BM;Brno - Veveří, Kounicova 687/24, Policie;49.20410556;16.59953889
50040:182;12810422;1824;2100;187;18.02.2019;BM;Brno - Veveří, Kounicova 687/24, Policie;49.20410556;16.59953889
50041:80;12810576;1834;800;117;29.06.2018;BM;Brno - Staré Brno, Křídlovická 717/61a;49.18478611;16.60553611
50041:81;12810577;1834;800;199;29.06.2018;BM;Brno - Staré Brno, Křídlovická 717/61a;49.18478611;16.60553611
50041:82;12810578;1834;800;95;29.06.2018;BM;Brno - Staré Brno, Křídlovická 717/61a;49.18478611;16.60553611
50041:90;12810586;1834;1800;95;29.06.2018;BM;Brno - Staré Brno, Křídlovická 717/61a;49.18478611;16.60553611
50041:91;12810587;1834;1800;223;29.06.2018;BM;Brno - Staré Brno, Křídlovická 717/61a;49.18478611;16.60553611
50041:92;12810588;1834;1800;249;29.06.2018;BM;Brno - Staré Brno, Křídlovická 717/61a;49.18478611;16.60553611
50041:180;12810676;1834;2100;486;18.02.2019;BM;Brno - Staré Brno, Křídlovická 717/61a;49.18478611;16.60553611
50041:181;12810677;1834;2100;371;18.02.2019;BM;Brno - Staré Brno, Křídlovická 717/61a;49.18478611;16.60553611
50041:182;12810678;1834;2100;64;18.02.2019;BM;Brno - Staré Brno, Křídlovická 717/61a;49.18478611;16.60553611
50042:80;12810832;1834;800;212;25.06.2018;BM;Brno - Staré Brno, Křídlovická 699/16;49.18802778;16.59776111
50042:81;12810833;1834;800;349;25.06.2018;BM;Brno - Staré Brno, Křídlovická 699/16;49.18802778;16.59776111
50042:82;12810834;1834;800;357;25.06.2018;BM;Brno - Staré Brno, Křídlovická 699/16;49.18802778;16.59776111
50042:90;12810842;1834;1800;173;25.06.2018;BM;Brno - Staré Brno, Křídlovická 699/16;49.18802778;16.59776111
50042:91;12810843;1834;1800;244;25.06.2018;BM;Brno - Staré Brno, Křídlovická 699/16;49.18802778;16.59776111
50042:92;12810844;1834;1800;75;25.06.2018;BM;Brno - Staré Brno, Křídlovická 699/16;49.18802778;16.59776111
